"","msoa11nm","msoa11cd","dose","ex_deaths","unvax","pop","ex_deathrate"
"4025","Mitcham West","E02000706","1st",14.5884432938684,4502,9032,161.519522739907
"4026","Mitcheldean, Drybrook & Ruardean","E02004628","1st",5.54487479167344,1462,6825,81.2435866911859
"4027","Mixenden","E02002245","1st",5.25965689715255,1788,4453,118.114908986134
"4028","Mobberley, Plumley & High Legh","E02003859","1st",9.41381595852542,2400,10794,87.2134144758701
"4029","Moldgreen & Ravensknowle Park","E02002310","1st",4.52901883705669,1597,4974,91.0538567964754
"4030","Molescroft","E02002699","1st",4.12131332663144,1696,8629,47.7611927990664
"4031","Monk Bretton","E02001517","1st",4.10650001238496,1581,7062,58.1492496797644
"4032","Monks Orchard","E02000211","1st",14.3097267326068,2454,7246,197.484498103876
"4033","Monks Park","E02003015","1st",4.86240537086428,2457,6198,78.4511999171391
"4034","Monks Road, St Giles & Greetwell","E02005445","1st",11.8370665677292,5763,11219,105.509105693281
"4035","Monkseaton","E02001746","1st",5.22296582164053,1782,7078,73.7915487657606
"4036","Monkspath North","E02002104","1st",3.37319218559855,1397,5425,62.1786577990517
"4037","Monkspath South","E02002107","1st",5.10147011005648,1317,5004,101.947843925989
"4038","Monkwearmouth","E02001796","1st",7.2048083729911,3082,8665,83.1483943795857
"4039","Monkwick","E02004523","1st",4.39837156939814,2725,8286,53.0819643905158
"4040","Montrose Avenue","E02003267","1st",19.961550317755,6664,12188,163.780360336027
"4041","Moor Allerton","E02002347","1st",4.86091296511836,1759,5307,91.5943652745122
"4042","Moor Green & Cannon Hill","E02001914","1st",9.80797018205583,2915,6139,159.764948396414
"4043","Moor Park","E02005263","1st",6.80205809580564,2970,6585,103.29625050578
"4044","Moor Park & Batchworth","E02004966","1st",17.5711583190388,2504,8375,209.80487545121
"4045","Moordown","E02003177","1st",6.43525266355982,2189,7221,89.1185800243708
"4046","Moorends","E02001539","1st",3.90050429016532,1588,5362,72.7434593466116
"4047","Moorlands & Greaves","E02005235","1st",2.62936373200992,1907,4577,57.4473177192466
"4048","Moorside & Sholver","E02001104","1st",4.16420076770739,2076,6048,68.8525259210878
"4049","Moorthorpe","E02002480","1st",4.67277061980089,1799,5287,88.382270092697
"4050","Moortown","E02002352","1st",8.87048412005844,2172,6901,128.539112013599
"4051","Morchard Bishop, Copplestone & Newton St Cyres","E02004173","1st",6.29578599505864,1506,6523,96.5167253573301
"4052","Morden Central","E02000711","1st",13.9667911335451,4352,9038,154.534090877906
"4053","Morecambe South West","E02005228","1st",3.85273598485651,1354,4929,78.164657838436
"4054","Morecambe Town","E02005226","1st",9.97079801489266,2350,6735,148.044513955348
"4055","Morecambe West End","E02005229","1st",5.78762794925382,1934,5135,112.70940504876
"4056","Morecambe Westgate","E02005230","1st",7.07261317933629,1669,6012,117.641603116039
"4057","Moredon","E02003217","1st",4.21614427240097,1899,5935,71.0386566537653
"4058","Moreton & Stow-on-the-Wold","E02004616","1st",7.61188944996624,1641,8855,85.9614844716685
"4059","Moreton Hall","E02006277","1st",3.68118554766325,1701,6297,58.4593544173932
"4060","Moreton West","E02001478","1st",7.49331168270223,1735,7150,104.801561995835
"4061","Moretonhampstead, Lustleigh & East Dartmoor","E02004203","1st",4.98175948701493,1178,5353,93.0648138803461
"4062","Morley Bruntcliffe & Woodkirk","E02002435","1st",4.34069336516942,1852,6965,62.321512780609
"4063","Morley Central","E02002433","1st",5.10678536509909,1861,5899,86.5703570961026
"4064","Morley East","E02002431","1st",5.29309302078379,2351,7328,72.2310728818748
"4065","Morley North & Gildersome East","E02002424","1st",3.55511530411618,1755,6492,54.7614803468296
"4066","Morpeth Central & East","E02005723","1st",3.93813186241008,1040,5384,73.1450940269331
"4067","Morpeth North & Pegswood","E02005721","1st",2.87427462883596,955,4818,59.6570076553748
"4068","Morpeth South & West","E02005724","1st",1.5240295239119,833,5817,26.1995792317673
"4069","Mortimer & Aldermaston Wharf","E02003388","1st",3.47270776080219,1202,5174,67.1184337225008
"4070","Mortlake & South Barnes","E02000786","1st",20.0284701588477,4340,11695,171.256692251797
"4071","Morton & Billingborough","E02005483","1st",4.33853744848538,1342,6861,63.2347682332805
"4072","Morton, Blyton & Scotter","E02005493","1st",3.87845803261476,1834,8712,44.5185724588472
"4073","Mosborough & Halfway","E02006803","1st",4.00799309060331,1715,7823,51.233453797818
"4074","Moseley","E02001919","1st",10.5060699592504,2863,6219,168.935037132182
"4075","Moseley Village","E02001918","1st",13.4709309651054,3565,8255,163.185111630592
"4076","Moss Bank","E02001409","1st",5.83008607839448,2129,8679,67.174629316678
"4077","Moss Side","E02005300","1st",2.42686681961262,1065,4315,56.2425682413122
"4078","Moss Side West","E02001068","1st",26.05546608782,6582,10373,251.18544382358
"4079","Mosscroft & Bakers Green","E02001337","1st",4.63591083311555,1822,5163,89.7910291132199
"4080","Mossley","E02001229","1st",5.63344001950721,2552,8787,64.111073398284
"4081","Mossley Hill East","E02001395","1st",4.59948596860355,1393,5291,86.9303717369788
"4082","Mossley Hill West & Sefton Park","E02001394","1st",9.90345358192616,3626,8787,112.705742368569
"4083","Mosspit & Silkmore Lane","E02006203","1st",6.90958079395715,1832,6512,106.105356172561
"4084","Moston West","E02001051","1st",9.4753631634068,3665,8163,116.076971253299
"4085","Mote Park","E02005077","1st",6.61101669855246,2318,6843,96.6099181433941
"4086","Motspur Park","E02000612","1st",10.8995081571532,2233,7750,140.638814931009
"4087","Mottingham","E02000127","1st",13.3987847864616,3348,7886,169.905969901872
"4088","Mottingham East","E02000343","1st",8.83553732839795,2482,6082,145.273550286056
"4089","Mottram, Hollingworth & Broadbottom","E02001251","1st",5.35048892758883,1365,5355,99.915759618839
"4090","Mouldon Hill & Oakhurst","E02006847","1st",4.15557472134036,2597,7677,54.1301904564329
"4091","Moulsham East","E02004499","1st",3.04898044688766,1399,5818,52.4059891180417
"4092","Moulsham West","E02004496","1st",3.4399140005808,1877,6818,50.4534174329832
"4093","Moulton","E02005651","1st",4.84377738044405,1466,5793,83.6143169418962
"4094","Moulton, Weston & Whaplode","E02005468","1st",4.45301169821423,1418,6566,67.8192460891597
"4095","Mount Pleasant & Deckham East","E02001692","1st",4.23784402485845,1864,5228,81.0605207509267
"4096","Mountsorrel & Rothley","E02005358","1st",5.37924523164788,2401,9918,54.2371973346227
"4097","Much Hadham & Hunsdon","E02004886","1st",5.14869663788984,1468,5635,91.369949208338
"4098","Much Wenlock & Broseley","E02006010","1st",9.30401338057045,1652,9987,93.1612434221533
"4099","Mudchute","E02000893","1st",6.85128329417913,4389,7695,89.0355203921914
"4100","Mudeford","E02004242","1st",7.79048519778211,941,5977,130.341060695702
"4101","Muirhead Avenue","E02001362","1st",7.52971862378792,2160,6763,111.336960280762
"4102","Mulbarton, Tasburgh & Saxlingham Nethergate","E02005605","1st",4.63346120111683,1904,9148,50.6499912671276
"4103","Mundesley, Trunch & Bacton","E02005576","1st",5.75750637347977,1078,6028,95.5127135613764
"4104","Mundford, Weeting & Forest","E02005514","1st",5.07181068949859,1257,5756,88.1134588168622
"4105","Munster","E02000393","1st",9.0889027805109,3956,6885,132.010207414828
"4106","Murton North & Parkside","E02004322","1st",6.42228134442046,2167,7326,87.6642280155673
"4107","Muskham, Sutton on Trent & Walesby","E02005895","1st",3.83385775598634,1367,7180,53.3963475764115
"4108","Muswell Hill North","E02000410","1st",7.61277485239795,2553,6309,120.665317045458
"4109","Muswell Hill South","E02000417","1st",7.57337860516489,2452,6382,118.667793875978
"4110","Mutley","E02003144","1st",6.01854753895702,5029,8673,69.394068245786
"4111","Muxton & Lilleshall","E02002931","1st",3.3921910830649,1516,5871,57.7787614216471
"4112","Mylor Bridge & Frogpool","E02003913","1st",5.73690017867605,1035,5256,109.149546778464
"4113","Mytchett & Frith Hill","E02006427","1st",3.91339646628023,1421,5615,69.6953956594875
"4114","Mytholmroyd & Cragg Vale","E02002250","1st",7.40162048985045,1857,7595,97.4538576675504
"4115","Nailsea East","E02003073","1st",2.48322997647867,931,5654,43.9198793151515
"4116","Nailsea West","E02003072","1st",5.04389811147002,1386,8324,60.594643338179
"4117","Nailsworth","E02004663","1st",6.0382159189314,1458,5770,104.648456133993
"4118","Nantwich North East","E02003836","1st",6.22695987356611,1574,6209,100.289255493092
"4119","Nantwich South East & Wybunbury","E02003837","1st",7.78483164768595,3498,12764,60.9905331219519
"4120","Nantwich South West","E02003839","1st",5.77538120676044,1572,6240,92.5541860057762
"4121","Narborough","E02005339","1st",4.02989085051502,1571,7285,55.3176506590943
"4122","Nascot Wood","E02004974","1st",9.00939687501817,2620,7984,112.843147232192
"4123","Nash Mills & Bennetts End","E02004875","1st",8.36330764699911,3150,8593,97.3269829745038
"4124","Naul's Mill & Bishopsgate Green","E02001977","1st",13.7895193157476,5556,9414,146.478854001993
"4125","Navenby, Harmston & Brant Broughton","E02005458","1st",3.0228120429777,1012,5929,50.9835055317541
"4126","Neasden","E02000106","1st",25.1311557281019,6724,11308,222.242268554138
"4127","Nechells","E02001869","1st",12.2440596056659,3397,5571,219.782078723135
"4128","Needham Market South & Great Blakenham","E02006271","1st",5.56633576368509,2959,8962,62.1104191439979
"4129","Nelson Bradley","E02005248","1st",8.05717454169116,3017,6211,129.724272125119
"4130","Nelson East","E02005249","1st",11.2070725265299,4423,8828,126.94916772236
"4131","Nelson West","E02005250","1st",13.7415361084348,3753,7484,183.612187445681
"4132","Neston & Parkgate","E02003841","1st",7.3101481390301,1371,7040,103.837331520314
"4133","Nether Edge","E02001660","1st",12.0105846400007,2984,9138,131.43559465967
"4134","Nether Wallop, Kings Somborne & Dunbridge","E02004822","1st",5.2173480153986,1425,6982,74.7256948639158
"4135","Netheravon & Upavon","E02006642","1st",3.28824089313243,1097,4746,69.2844688818464
"4136","Nethercourt, Pegwell & Cliffsend","E02005148","1st",5.59403243552369,1321,6980,80.1437311679611
"4137","Netherfield & Colwick","E02005879","1st",4.36476494513414,2133,6320,69.0627364736415
"4138","Netherley","E02001391","1st",6.19623494114801,2022,5321,116.448692748506
"4139","Netherton","E02002017","1st",7.61712447853602,2604,6871,110.859037673352
"4140","Netherton & Middlestown","E02002472","1st",3.16203185423975,1331,5356,59.0371892128408
"4141","Netherton & South Crosland","E02002320","1st",4.42959386830685,1272,5398,82.0599086385115
"4142","Netherton North","E02001451","1st",5.10962323977752,1751,5176,98.7176050961655
"4143","Netherton South","E02001457","1st",4.74515667098418,2071,5692,83.365366672245
"4144","Netley","E02004725","1st",3.22757204221207,1169,4710,68.5259456945237
"4145","Nettleham, Sudbrooke & Scothern","E02005501","1st",5.06837736847846,1267,6925,73.1895648877756
"4146","Nettleswell","E02004546","1st",8.05311978606036,3037,7303,110.271392387517
"4147","New Addington Central","E02000225","1st",10.8193819079327,2847,6606,163.781136965375
"4148","New Addington North","E02000223","1st",10.8059130061621,3715,7048,153.318856500597
"4149","New Addington South","E02000229","1st",10.8194218196836,2625,5612,192.790837841832
"4150","New Alresford","E02004832","1st",6.786422404562,1517,7586,89.4598260553914
"4151","New Arley & Fillongley","E02006474","1st",3.82977441510148,1289,5549,69.0173799802032
"4152","New Ash Green","E02006832","1st",4.17552168991602,1419,4989,83.694561834356
"4153","New Barnet Town & East Barnet","E02000029","1st",11.7357601287492,3134,7779,150.864637212356
"4154","New Barnet West","E02000028","1st",8.74509013648172,2055,5782,151.24680277554
"4155","New Basford","E02002879","1st",7.14250127076774,4060,8517,83.861703308298
"4156","New Beckenham","E02000132","1st",12.7400485350959,3631,8886,143.372141965968
"4157","New Bilton","E02006497","1st",8.2179603104027,3696,7296,112.636517412318
"4158","New Brighton","E02001467","1st",8.82163241562866,1569,6846,128.858200637287
"4159","New Catton & Mousehold North","E02005586","1st",6.25028397733235,3770,9385,66.5986571905418
"4160","New Clee","E02002731","1st",4.28241738125966,2171,4580,93.5025629095995
"4161","New Cross & Deptford South","E02006798","1st",20.1100960031361,6270,10256,196.081279281748
"4162","New Cross Gate","E02000655","1st",17.9452415054406,5969,9814,182.853489967807
"4163","New Cross South","E02000657","1st",21.8145485300537,6485,10534,207.087037498136
"4164","New Delph, Dobcross & Austerlands","E02001110","1st",4.74499614457822,1227,5631,84.2656037041063
"4165","New Dock & Eve Hill","E02002010","1st",14.090586588145,3453,7272,193.764942081202
"4166","New Duston East","E02005668","1st",6.0907193345592,1318,5569,109.368276792228
"4167","New Duston West","E02005663","1st",3.65152281965959,1157,4729,77.2155385844702
"4168","New Earswick","E02002775","1st",2.83900694389178,1121,5169,54.9237172352831
"4169","New Eltham","E02000344","1st",6.82787631776649,1949,5661,120.612547566976
"4170","New Farnley & Lower Wortley","E02002412","1st",2.70084290807008,1769,6210,43.4918342684393
"4171","New Haw & Woodham","E02006402","1st",8.11623472247347,2476,8845,91.7607091291517
"4172","New Invention","E02002123","1st",4.4365604048353,1626,5458,81.2854599640034
"4173","New Islington & Miles Platting","E02001057","1st",9.27771408758591,6784,12629,73.4635686719923
"4174","New Longton & Hutton","E02005296","1st",4.03588352821834,1044,5373,75.1141546290405
"4175","New Malden East","E02000604","1st",11.3264912628189,3391,9119,124.207602399593
"4176","New Malden West","E02000605","1st",11.7796504599442,2607,8031,146.677256380827
"4177","New Mills East & Hayfield","E02004098","1st",3.53653576534557,1323,6547,54.0176533579589
"4178","New Mills West & Furness Vale","E02004097","1st",4.68748142341895,1348,6742,69.5265710978782
"4179","New Milton East","E02004799","1st",11.2778114571556,1553,7288,154.744943155264
"4180","New Milton West","E02004798","1st",4.61852142423046,1419,5464,84.5263803848912
"4181","New Moston","E02001049","1st",10.6759790477167,2920,8739,122.164767681848
"4182","New Normanton","E02002811","1st",21.1985109351649,6556,10800,196.282508658934
"4183","New Oscott","E02001836","1st",9.32940623723653,1961,7922,117.765794461456
"4184","New Parks & Stokeswood","E02002838","1st",6.99998204151847,2826,6939,100.8788304009
"4185","New Pudsey","E02002395","1st",5.42016613055831,1876,6026,89.9463347254946
"4186","New Romney","E02005113","1st",4.92789247426141,1372,6469,76.1770362383893
"4187","New Rossington","E02001575","1st",3.53123953136721,1954,6309,55.9714619015249
"4188","New Southgate & Arnos Grove","E02000308","1st",17.8340709246891,4179,8516,209.418399773239
"4189","New Springs","E02001293","1st",3.5165687431928,1323,5345,65.7917444937848
"4190","New Thundersley","E02004474","1st",7.12939645863276,1603,6872,103.745582925389
"4191","New Town","E02003278","1st",17.7526675901374,7735,12233,145.12112801551
"4192","New Town & Hythe","E02004516","1st",7.21472962142559,4888,10677,67.5726292163116
"4193","New Waltham","E02002747","1st",5.08638350918393,1772,7946,64.0118740143963
"4194","New Whittington, Hollingwood & Barrow Hill","E02004057","1st",2.72910962887987,1348,6338,43.0594766311119
"4195","New York","E02001752","1st",3.58304036473575,1611,5312,67.451814095176
"4196","New Zealand","E02002806","1st",4.610214584692,3047,5975,77.1584030910795
"4197","Newall Green","E02001095","1st",8.92842599150312,3018,7925,112.661526706664
"4198","Newark North","E02005899","1st",10.7030729125548,4834,11025,97.0800264177307
"4199","Newark South East","E02005901","1st",7.67718850204564,2886,8371,91.7117250274237
"4200","Newark South West","E02005902","1st",6.6854303074079,2333,7173,93.2027088722696
